cliente;frecuencia;recencia;ticket_promedio;ticket;cl_value
1036225836;4;60;57248.104;457984.832;228992.416
1036250781;15;22;57335.0118;2293400.472;860025.177
1036362388;7;18;61487.36894736842;2336520.02;430411.58263157896
1036362468;11;18;58216.843317073166;2386890.576;640385.2764878048
1036397246;36;7;56837.34213430657;15573431.7448;2046144.3168350365
1036398716;18;41;108542.21723076924;2822097.648;1953759.9101538463
1036399116;13;62;55647.41090909091;1224243.04;723416.3418181818
1036422018;17;48;58099.42423529412;1975380.424;987690.212
1036599322;30;40;83278.129309375;5329800.2758;2498343.87928125
1036610152;24;8;57176.01938983051;3373385.144;1372224.4653559322
1036621757;28;0;80129.5315;4807771.89;2243626.8819999998
1036623266;27;28;56358.42220879121;5128616.421;1521677.3996373627
1036631825;14;75;76155.74360526315;4340877.3855;1066180.410473684
1036642472;22;12;61163.77933913043;4220300.7743999995;1345603.1454608694
1036642633;10;84;85276.23128421052;1620248.3943999999;852762.3128421052
1036652978;17;6;58871.778125000004;2825845.35;1000820.228125
1036656816;8;61;109954.05;1759264.8;879632.4
1036683837;8;62;107636.43927272726;1184000.832;861091.5141818181
1036687053;16;41;57904.090370370366;3126820.88;926465.4459259259
1036779870;35;14;69311.33956827309;17258523.5525;2425896.8848895584
1036956854;43;1;86702.18724770642;9450538.41;3728194.051651376
1036959704;40;39;64764.25273484848;8548881.361;2590570.1093939394
1037070170;17;47;63350.460953333335;1900513.8286000001;1076957.8362066667
1037071215;7;46;90288.2305;1083458.766;632017.6135
1037072583;35;55;56047.625340707964;6333381.6635;1961666.8869247788
1037264514;16;6;67795.2929063158;6440552.8261;1084724.6865010527
1037580481;15;40;98534.03389210528;11232879.8637;1478010.508381579
1037584432;25;14;113409.3150612245;5557056.438;2835232.8765306124
1037594339;35;8;56760.27311515151;9365445.064;1986609.5590303028
1037602887;60;7;60439.12866359447;26230581.84;3626347.719815668
1037603186;10;11;62164.86033333334;1118967.486;621648.6033333334
1037947011;35;5;68229.34994152047;11667218.84;2388027.2479532165
1038103225;21;5;68504.21134642858;5754353.7531;1438588.438275
1038212335;12;15;63891.5064;1597287.66;766698.0767999999
1038213341;11;64;107033.048;1605495.72;1177363.528
1038405541;17;0;81815.80799999999;4990764.288;1390868.7359999998
1038406493;10;14;56810.216362499996;908963.4617999999;568102.1636249999
1038406673;79;6;76993.96669832134;32106484.1132;6082523.369167386
1038407971;35;15;57939.239948051945;4461321.476;2027873.3981818182
1038408151;31;7;91985.18827272728;6071022.426;2851540.8364545456
1038408733;33;5;90995.348278;9099534.8278;3002846.493174
1038412336;23;50;103356.98963636364;3410780.658;2377210.761636364
1038413277;4;5;89467.924;1610422.632;357871.696
1038414864;14;62;80588.22375757576;2659411.384;1128235.1326060607
1038415169;12;82;111053.56387297297;4108981.8633;1332642.7664756756
1038416112;20;47;61676.48731182796;5735913.32;1233529.7462365592
1038416915;55;14;90951.09615524863;16462148.4041;5002310.288538675
1038514105;8;5;99928.11686;1998562.3372;799424.93488
1038541997;32;5;63683.28841255605;14201373.316;2037865.2292017937
1038545651;32;13;78443.70267885462;17806720.5081;2510198.485723348
1038809066;5;20;95521.35666666666;2005948.49;477606.7833333333
1039422626;9;54;66378.10272307693;862915.3354;597402.9245076923
1039456255;29;11;77790.099;5523097.029;2255912.8710000003
1039470141;28;11;68001.28233571429;4760089.7635;1904035.9054
1039704058;18;18;94609.03208024692;7663331.5985;1702962.5774444446
1039758161;12;77;92094.29852631579;1749791.672;1105131.5823157895
1039885614;18;63;114612.43873809524;4813722.427;2063023.8972857143
1040261171;6;12;60435.36909090909;664789.0599999999;362612.21454545454
1040323865;26;1;59375.51439238095;6234429.0112;1543763.3742019047
1040356433;35;14;60581.2182827957;11268106.6006;2120342.6398978494
1040369691;12;8;70823.19294400001;5311739.4708;849878.3153280001
1040374852;21;5;115873.22626451614;3592070.0142;2433337.751554839
1040499145;7;70;56054.41266666666;840816.19;392380.88866666664
1040570430;38;39;111229.09915258622;12902575.5017;4226705.767798277
1041148877;14;26;108082.05470588234;1837394.93;1513148.7658823528
1041203452;25;8;60508.9952418919;4477665.6479;1512724.8810472975
1041203664;5;7;55395.731;664748.772;276978.655
1041203983;9;0;101818.35145454545;2240003.732;916365.1630909091
1041204076;26;13;70052.8142246988;11628767.1613;1821373.1698421687
1041205020;23;7;77802.57106122449;7624651.964;1789459.1344081631
1041228354;23;19;69130.09302380953;4355195.8605;1589992.1395476193
1041230286;17;46;99220.83752857144;2778183.4508;1686754.2379857146
1041230488;26;8;80809.21898795181;6707165.176;2101039.693686747
1041230564;9;15;93106.46157894738;1769022.77;837958.1542105264
1041230570;10;67;74247.68781071428;2078935.2587000001;742476.8781071429
1041231865;3;11;62809.07428571429;439663.52;188427.22285714286
1041233048;23;47;70227.69847619048;4424345.004;1615237.064952381
1041324871;15;18;58769.625714285714;1645549.52;881544.3857142857
1041325548;34;19;57699.805029411764;5885380.113;1961793.371
1041326246;10;42;59243.773846153854;770169.06;592437.7384615386
1041326617;23;29;71174.44015909091;6263350.734;1637012.123659091
1041327869;5;81;67520.08033333333;1215361.446;337600.4016666667
1042061366;6;21;79084.8625;949018.35;474509.17500000005
1042093006;35;4;94381.38041449276;32561576.243;3303348.3145072465
1042762098;19;61;55803.42533111111;2511154.1399;1060265.0812911112
1042763438;45;12;101104.76379447854;16480076.4985;4549714.370751535
1042763735;9;63;59489.475666666665;713873.708;535405.281
1042764677;4;12;115575.64582162161;4276298.8954;462302.58328648645
1042765939;40;19;56140.99175630252;6680778.019;2245639.670252101
1042766118;13;64;58156.31793600001;4361723.8452;756032.133168
1042766461;5;84;110639.7624;1106397.624;553198.812
1042768028;18;12;90604.65427826087;4167814.0968;1630883.7770086958
1042773584;23;6;111861.07166666667;10403079.665000001;2572804.6483333334
1042774941;2;1;73109.25;146218.5;146218.5
1042825113;6;68;55964.23762222222;1007356.2772;335785.42573333334
1045016118;58;5;76034.87769722223;13686277.9855;4410022.906438889
1045016161;26;14;67007.39355135136;4958547.1228;1742192.2323351353
1045017324;14;9;69648.37790697675;2994880.25;975077.2906976745
1045018834;29;20;94483.06923333333;5668984.154;2740009.0077666664
1045019019;22;47;108190.5498047619;22720015.459;2380192.095704762
1045019341;35;0;85887.7393918919;12711385.43;3006070.8787162164
1045020222;30;8;57505.814408247425;5578063.9976;1725174.4322474226
1045020878;13;69;102692.68661538462;2670009.852;1335004.926
1045110414;18;7;60972.88846153847;1585295.1;1097511.9923076923
1045143022;12;19;73836.67761290322;2288937.006;886040.1313548386
1045422036;33;5;82785.99085725806;20530925.7326;2731937.698289516
1045422363;14;84;66092.51224137931;1916682.855;925295.1713793104
1045424614;14;12;98382.13675615385;12789677.7783;1377349.9145861538
1045428082;23;5;61542.17088064516;3815614.5946;1415469.9302548387
1045433589;15;7;114763.15501785713;6426736.681;1721447.325267857
1046902841;2;83;61096.60633333333;366579.638;122193.21266666666
1046912394;24;12;67380.75198450705;4784033.3909;1617138.0476281692
1046914658;3;60;113913.9385;455655.754;341741.8155
1046917090;9;6;85919.99902857143;1202879.9864;773279.9912571429
1046917482;3;63;74759.19715;598073.5772;224277.59145
1047375192;27;42;67653.57980363637;3720946.8892;1826646.654698182
1047966704;13;40;56638.01752;1415950.438;736294.22776
1047966942;19;42;65668.61246486487;2429738.6612;1247703.6368324326
1047969011;17;13;73930.03882432432;2735411.4365;1256810.6600135134
1047973086;11;13;90927.66457142857;3182468.26;1000204.3102857142
1048045659;18;7;69548.44165142857;2434195.4578;1251871.9497257143
1049624986;22;41;86156.42030188678;4566290.276;1895441.2466415092
1056768250;19;7;63573.838659090914;2797248.901;1207902.9345227273
1056768527;23;6;58143.13245;4651450.596;1337292.04635
1056774613;45;4;94929.5379020979;13574923.92;4271829.2055944055
1056783255;5;77;57060.6919;684728.3028;285303.4595
1058842285;24;12;78669.3717735849;4169476.704;1888064.9225660376
1061338072;6;26;80710.50053333332;1210657.508;484263.0031999999
1063181067;27;63;79705.43989275362;10999350.7052;2152046.877104348
1063291478;20;60;61449.87702307692;3195393.6052;1228997.5404615384
1064980957;32;15;71594.72001694914;8448176.962;2291031.0405423725
1065626394;11;74;72661.89749999999;1453237.95;799280.8724999999
1066572018;7;7;63985.74285714286;895800.4;447900.2
1067884707;35;1;56476.581596774195;7003096.118;1976680.3558870968
1068578433;5;13;91776.03405128204;3579265.3279999997;458880.1702564102
1072189717;18;14;70938.79959666666;4256327.9758;1276898.39274
1073324851;8;61;111283.75330909091;1224121.2864;890270.0264727273
1073968174;28;12;60782.590458064515;9421301.521;1701912.5328258064
1073973905;9;13;68266.12285714287;1433588.58;614395.1057142857
1075089728;13;19;63726.96141304348;2931440.225;828450.4983695652
1075093282;6;19;64545.50545454545;710000.5599999999;387273.0327272727
1076327666;9;69;56498.655999999995;1694959.68;508487.904
1076336124;6;47;64949.897428571436;2273246.41;389699.38457142864
1077200262;20;0;56745.632810457515;8682081.82;1134912.6562091503
1077428790;27;28;58016.264015748035;7368065.53;1566439.128425197
1077432082;13;20;68931.46060606062;2274738.2;896108.987878788
1077440295;9;54;58786.695435;1175733.9087;529080.258915
1077440547;2;8;90112.15333333332;270336.45999999996;180224.30666666664
1077467606;6;54;85666.25676470587;2912652.73;513997.54058823525
1085245542;22;46;110104.18054054053;20369273.4;2422291.9718918917
1085269117;10;13;92182.06332419354;17145863.7783;921820.6332419354
1088243865;17;14;60305.525323809525;2532832.0636;1025193.9305047619
1088292383;31;19;98378.01171374999;15740481.8742;3049718.3631262495
1088308430;13;40;69630.1;2437053.5;905191.3
1088335335;29;14;102023.7992;8161903.936;2958690.1768
1090148675;5;84;83747.89199999999;837478.9199999999;418739.45999999996
1093534598;18;15;81195.35642857142;4546939.96;1461516.4157142856
1094887873;18;6;81277.90163636365;2682170.754;1463002.2294545458
1094968456;21;7;82555.85285714285;1733672.91;1733672.9099999997
1098618938;30;18;60947.03030344828;5302391.6364;1828410.9091034483
1102856813;20;11;57350.88712307693;2982246.1304;1147017.7424615386
1102864273;12;20;89878.89197948718;3505276.7872;1078546.7037538462
1115085396;26;13;71163.4923966443;10603360.3671;1850250.8023127518
1117535301;2;27;94648.64988888887;851837.8489999999;189297.29977777775
1122723506;15;77;74809.23739130434;1720612.46;1122138.5608695652
1125078047;12;27;58623.68384615385;762107.89;703484.2061538462
1126453263;49;12;57574.83605215827;32011608.845;2821166.9665557556
1126453922;35;60;69454.11561294117;29517999.1355;2430894.046452941
1128278471;28;42;85898.83541237113;8332187.035;2405167.391546392
1128385718;29;14;77969.695666;7796969.5666000005;2261121.174314
1128403694;6;20;58663.978;586639.78;351983.868
1128426165;15;53;115800.45557142857;3242412.756;1737006.8335714284
1128448520;5;12;90776.21963181818;1997076.8319;453881.0981590909
1129045275;13;42;92024.65426923077;4785282.022;1196320.5055
1129624190;13;28;90371.8414625;1445949.4634;1174833.9390125
1133664207;12;50;71252.44952380953;1496301.44;855029.3942857143
1133684958;15;15;59870.836338028166;4250829.38;898062.5450704225
1143344134;13;26;55423.74416666667;1330169.86;720508.6741666667
1143926282;23;25;100751.31183314606;17933733.5063;2317280.172162359
1152192564;20;8;76085.97978461538;6923824.1603999995;1521719.5956923077
1152456753;6;76;59142.872;354857.232;354857.232
1152468828;10;41;65276.18615757575;2154114.1432;652761.8615757575
1152685442;29;7;62519.08475;5001526.78;1813053.45775
1152686151;9;26;67306.532;1211517.5760000001;605758.7880000001
1152704904;25;55;58633.197499999995;3576625.0475;1465829.9374999998
1193069602;29;15;98100.24571578947;13047332.6802;2844907.1257578945
1214722202;33;6;55820.11168055556;8038096.082;1842063.6854583335
1214722347;9;26;111704.69571428571;1563865.74;1005342.2614285714
1214722799;11;18;109249.97472727274;2403499.444;1201749.722
1214727688;3;20;101782.52714285713;1424955.38;305347.5814285714
1214741274;2;7;55546.549999999996;166639.65;111093.09999999999
1234990040;11;6;69074.48754285715;2417607.0640000002;759819.3629714287
