;cliente;frecuencia;recencia;ticket_promedio;ticket;cl_value;cluster;pca1;pca2
2826;42888219;18;4;16501.142564102567;643544.56;297020.5661538462;0;-0.11636469699081772;-0.48331564791374515
2827;42889454;14;10;14842.4916;371062.29;207794.8824;0;-0.9057553017549265;-0.7169481384782065
2828;42891574;3;52;20319.311999999998;101596.56;60957.935999999994;2;-1.75784381673503;1.2691423317312505
2829;42891985;27;60;10480.794556962026;827982.77;282981.4530379747;0;-0.0849799754887153;-2.469377079725314
2830;42893819;18;8;19803.87;693135.45;356469.66;2;0.4227552812870306;0.37200082053903516
2831;42895031;19;2;14427.499916666666;432824.9975;274122.49841666664;0;-0.3268106565294981;-1.0691644561400755
2832;42895106;18;1;16141.28115625;516520.997;290543.06081249996;0;-0.1751065938472854;-0.5765099530663497
2833;42896238;19;35;17308.986341463413;709668.44;328870.74048780487;2;0.15476626258217135;-0.3239544991057743
2834;42897063;9;37;13401.482;201022.23;120613.338;0;-1.7387886478609655;-0.8498145748163541
2835;42898299;9;63;19610.43909090909;215714.83;176493.9518181818;2;-0.9428237847247608;0.7778503726552366
2836;42898356;17;72;14872.248636363634;327189.47;252828.22681818178;0;-0.5120329551027915;-0.8561660848690172
2837;42899099;16;43;9339.092247058825;317529.1364;149425.4759529412;0;-1.501929563527365;-2.2440182692037625
2838;42900073;16;4;14255.000210526317;1083380.016;228080.00336842108;0;-0.7377593756253502;-0.9674634037364248
2839;42900780;12;87;22953.831351351353;849291.76;275445.9762162162;2;-0.03049617054269433;1.4987940581209018
2840;42901289;36;17;17578.469824561405;2003945.56;632824.9136842106;1;2.5851068859954243;-1.103299541887472
2841;42901764;41;10;15386.341543382352;2092542.4499;630840.0032786764;1;2.732545174420819;-1.9029310658790053
2842;42902864;8;42;20947.63076923077;272319.2;167581.04615384617;2;-0.9248294893781875;1.179524407627106
2843;42925276;33;2;21905.670684931505;1599113.96;722887.1326027396;1;3.1232189257410554;0.14425911449973475
2844;42935271;11;1;10640.344117647059;180885.85;117043.78529411764;0;-1.8661549302017684;-1.668632538320749
2845;42936027;20;22;18890.83794871795;736742.68;377816.758974359;1;0.5645590602864624;0.03473747661708104
2846;42936075;32;8;13154.624861111111;947132.99;420947.99555555556;1;1.0606148348099431;-2.02733141773673
2847;42937215;16;3;17241.022083333333;827569.0599999999;275856.35333333333;0;-0.27358695568180247;-0.1920581727086704
2848;42937331;14;79;18204.289904347825;418698.6678;254860.05866086954;2;-0.4093451456074882;0.15841011569813387
2849;42937533;16;8;20553.17267777778;739914.2164;328850.7628444445;2;0.24128166287774452;0.6680356264267034
2850;42938766;10;57;22929.93437777778;412738.8188;229299.3437777778;2;-0.3561309381543995;1.5962176227500624
2851;42939321;20;23;20734.569588;1036728.4794;414691.39175999997;1;0.8798761147270114;0.5109128627597788
2852;42939430;13;35;18297.257043636364;1006349.1374;237864.34156727273;2;-0.5387276922909024;0.23281430802333175
2853;42940007;31;10;23513.404298507463;1575398.088;728915.5332537313;1;3.152709469008522;0.6561849461903102
2854;42941167;21;2;19054.21172413793;552572.14;400138.44620689657;1;0.7385566504083257;0.026467472696531488
2855;42941978;13;9;20850.504345;834020.1738;271056.556485;2;-0.1716500973391462;0.8985396353688216
2856;42963290;9;23;17360.697894736844;329853.26;156246.2810526316;0;-1.231232114349879;0.18808548424042185
2857;42963491;8;4;23071.125384615385;299924.63;184569.00307692308;2;-0.6608726256282876;1.7369431706553273
2858;42963492;10;49;13534.195833333333;162410.35;135341.95833333334;0;-1.5972083854942545;-0.8635406060010976
2859;42963600;26;23;22333.34153846154;871000.3200000001;580666.88;1;2.10624053743152;0.6140975905873856
2860;42966031;21;7;14763.376652173913;679115.326;310030.90969565214;0;-0.011971740734284524;-1.0802006710618302
2861;42967295;12;44;13379.336827586207;388000.768;160552.04193103447;0;-1.3697357042237501;-1.0010060308839945
2862;42967481;16;9;14997.0635;299941.27;239953.016;0;-0.6224068003602292;-0.774765633619071
2863;42969237;6;36;22290.73222222222;200616.59;133744.3933333333;2;-1.0751929904988866;1.6353012464051078
2864;42969349;18;14;19691.650357142855;551366.21;354449.7064285714;2;0.4044371328494947;0.34293898892182095
2865;42970404;15;10;19300.492425531913;907123.144;289507.3863829787;2;-0.10046155584097313;0.3932926612265887
2866;42970572;26;60;16837.875;1144975.5;437784.75;1;1.0380308879993592;-0.7935686159299955
2867;42971637;12;43;14951.956428571428;209327.38999999998;179423.47714285713;0;-1.1497643693555244;-0.5904115489762694
2868;42975531;11;22;17281.902714285712;604866.595;190100.92985714282;0;-0.9630187209562021;0.06775182245611129
2869;42976595;12;24;16746.424705882353;284689.22;200957.09647058824;0;-0.898761786091602;-0.12189470474977344
2870;42976829;19;3;16686.451250000002;533966.4400000001;317042.57375000004;0;0.05072324894659681;-0.4849545110334781
2871;42977225;26;16;13562.614358974359;528941.96;352627.9733333333;0;0.4013852098458154;-1.6325280909155273
2872;42977836;14;18;23496.98725;422945.7705;328957.82149999996;2;0.37218559417495767;1.5365434505808229
2873;42979634;12;2;17437.0;244118.0;209244.0;0;-0.802167053850627;0.05840726079159
2874;42982844;16;15;16046.245499999999;320924.91;256739.92799999999;0;-0.4593131029107179;-0.5023157837003932
2875;42985691;33;15;9501.643419607843;484583.8144;313554.2328470588;0;0.3740850356791045;-3.002405861814669
2876;42985935;21;11;16843.84;757972.8;353720.64;1;0.3519310388149585;-0.543619219507192
2877;42986178;9;8;15929.63875;254874.22;143366.74875;0;-1.414688495124045;-0.18706363879946544
2878;42988286;22;59;15289.934807692307;795076.61;336378.5657692308;0;0.2115330522372559;-0.9935298305791977
2879;42989163;14;77;14798.391855263157;562338.8905;207177.4859736842;0;-0.9122671621311322;-0.7284310033224595
2880;42990250;24;18;18973.018641509436;1005569.988;455352.44739622646;1;1.1615781946052506;-0.14577972845769777
2881;42990575;10;86;22432.892066666667;336493.381;224328.92066666667;2;-0.42178495776932645;1.466094385602733
2882;42990930;27;2;15860.471047619047;666139.784;428232.7182857143;1;0.9816663945715102;-1.09326844333056
2883;42991095;9;3;13781.532222222224;124033.79000000001;124033.79000000001;0;-1.6900676438844822;-0.7501852142115555
2884;42992424;24;23;21913.562222222223;591666.18;525925.4933333334;1;1.7102654314406993;0.6095166126621046
2885;42992730;9;43;14036.625714285716;196512.76;126329.63142857145;0;-1.657365621060948;-0.6833129956923137
2886;42992759;7;80;14449.63568;216744.53519999998;101147.44975999999;0;-1.8606809324953284;-0.4773640286881961
2887;42995581;11;80;19826.503194444445;356877.0575;218091.5351388889;2;-0.6169974070950094;0.7330180267487459
2888;42995998;6;34;18780.653555555553;169025.88199999998;112683.92133333332;2;-1.484175801938614;0.7114265950238773
2889;42996405;34;44;9652.95409090909;637094.97;328200.4390909091;0;0.5170768839404447;-3.011168649375719
2890;42997060;31;11;21887.01625;1356995.0075;678497.50375;1;2.8049128587911767;0.24245379135123013
2891;42997421;6;18;15751.792857142858;330787.65;94510.75714285715;0;-1.8370886798350214;-0.08578847835956928
2892;43000393;6;4;17783.628125;284538.05;106701.76874999999;2;-1.6003459230067973;0.4490032679286252
2893;43000884;13;51;23448.866666666665;844159.2;304835.26666666666;2;0.20191363514428987;1.5760281051421485
2894;43000935;8;42;11270.064;112700.64;90160.512;0;-2.127780584534949;-1.3608433703484328
2895;43000970;15;79;14572.015842857141;510020.55449999997;218580.23764285713;0;-0.8170870545967731;-0.8362584933479438
2896;43002512;25;70;15784.985319148935;741894.3099999999;394624.6329787234;1;0.7000404648704492;-1.0139560394584284
2897;43005781;23;17;20987.275374117646;1783918.4068;482707.33360470587;1;1.38384306338585;0.42274030869509194
2898;43006661;12;24;14740.544920833332;707546.1562;176886.53905;0;-1.1793357110420446;-0.6456088760569397
2899;43006915;17;14;11616.640681818182;511132.19;197482.8915909091;0;-1.0307867521186265;-1.7004284376913579
2900;43007652;18;44;18825.096363636363;414152.12;338851.73454545456;2;0.2629853844920469;0.11852510196471273
2901;43008292;12;18;17152.295833333334;205827.55;205827.55;0;-0.8419902606483662;-0.015926010735889205
2902;43008441;10;73;16115.712142857143;451239.94;161157.12142857144;0;-1.2562174504512178;-0.18771230842026318
2903;43009047;25;3;16706.602296296296;1353234.786;417665.0574074074;1;0.8755965039053387;-0.7775583019011881
2904;43009512;17;15;23600.443448275862;684412.86;401207.53862068965;2;0.8787316157515481;1.4072779141261276
2905;43010388;16;42;10627.055714285714;223168.16999999998;170032.89142857143;0;-1.3017176612549985;-1.9095620420222954
2906;43011157;16;37;19016.48325925926;513445.048;304263.7321481482;2;0.002405701321288876;0.2689906547754636
2907;43011837;18;10;15790.873822222222;284235.7288;284235.7288;0;-0.23230525706610533;-0.6672559105447189
2908;43012916;7;4;13084.64613888889;235523.6305;91592.52297222223;0;-2.0250391601070707;-0.8361562552560877
2909;43013892;12;14;17229.83388888889;310137.01;206758.00666666668;0;-0.8311445675303628;0.004318362238364009
2910;43014579;23;43;19397.56861111111;698312.47;446144.0780555555;1;1.093402620682153;0.013853712454702634
2911;43014585;27;16;19133.60632857143;803611.4658;516607.37087142863;1;1.630641825009991;-0.2560081106638185
2912;43015652;4;79;12943.579999999998;129435.79999999999;51774.31999999999;0;-2.4088273587629976;-0.7283110245585576
2913;43015660;9;18;14833.539999999999;385672.04;133501.86;0;-1.555204217612276;-0.47440360398534337
2914;43016120;6;81;18211.197058823527;309590.35;109267.18235294116;2;-1.5505269983484802;0.561542084630641
2915;43016766;5;23;14167.319;141673.19;70836.595;0;-2.1487380652902224;-0.454091863130594
2916;43017281;25;1;17048.45642857143;716035.17;426211.41071428574;1;0.9407152667732842;-0.6898716105225491
2917;43018006;2;21;16280.59;146525.31;32561.18;0;-2.3165111214138556;0.25133656653226294
2918;43018480;18;52;9621.768125;461844.87;173191.82625;0;-1.239317853180162;-2.2648862935757887
2919;43019818;8;49;16420.182;164201.82;131361.456;0;-1.4876051937554964;-0.008933935678445222
2920;43021353;18;38;16811.181860465116;722880.82;302601.2734883721;0;-0.065755501420055;-0.4030239129179556
2921;43021633;10;72;17859.97260869565;410779.37;178599.7260869565;2;-1.0258191357047233;0.26892651923937666
2922;43022375;13;79;21844.488210526317;415045.276;283978.3467368421;2;-0.028746115189285236;1.1577077284478705
2923;43022664;19;10;17148.962413793102;497319.91;325830.28586206894;0;0.1280217916006525;-0.3653398838285442
2924;43022692;18;24;17800.655714285716;747627.54;320411.8028571429;2;0.0957610429911584;-0.14677712940273202
2925;43023046;29;15;14878.336933333334;892700.216;431471.7710666667;1;1.04653503954126;-1.4424778104103873
2926;43023480;27;16;13192.023554054054;976209.743;356184.63595945947;0;0.4525844251165424;-1.775851057366567
2927;43025532;19;2;11766.854827586207;341238.79;223570.24172413792;0;-0.7714788159289788;-1.757260431694439
2928;43028342;13;42;21344.483;853779.32;277478.279;2;-0.10063132193965438;1.027338009747177
2929;43028564;11;7;12556.9125;401821.2;138126.0375;0;-1.6055350352761741;-1.1675604906900423
2930;43031624;3;3;15949.560000000001;79747.8;47848.68000000001;0;-2.2159563406873337;0.11437146562390117
2931;43033203;15;17;13068.591851851852;352851.98;196028.8777777778;0;-1.0449388687187222;-1.2271955470977032
2932;43033298;9;20;12045.5125;192728.2;108409.6125;0;-1.9126188196082694;-1.2052791065687274
2933;43034859;15;4;22285.747;445714.94;334286.205;2;0.35196947790458827;1.1695518103540279
2934;43035531;32;24;10136.160101190477;851437.4485;324357.12323809526;0;0.40337675726654704;-2.794123202583164
2935;43035721;10;60;14035.157777777778;252632.84;140351.5777777778;0;-1.5310366238722644;-0.7323912280879572
2936;43035898;14;64;22030.963151515152;727021.784;308433.48412121215;2;0.155709415130079;1.1548143344198543
2937;43036748;21;37;12347.34205882353;419809.63;259294.18323529413;0;-0.4345707280829547;-1.7033307783337506
2938;43036852;6;70;16566.65714285714;115966.59999999999;99399.94285714284;0;-1.7421433757089073;0.12868889647437476
2939;43036892;34;14;19947.177394366197;2832499.19;678204.0314084507;1;2.838687120242965;-0.4033523730290495
2940;43038795;9;46;20603.99314285714;288455.904;185435.93828571425;2;-0.8154539054683623;1.038308462491613
2941;43039021;18;43;14000.073;504002.628;252001.314;0;-0.5246262309021005;-1.131024557729268
2942;43040524;20;4;20825.47404;1041273.702;416509.4808;1;0.895422696143456;0.5343904999662691
2943;43041175;10;85;13955.611428571428;195378.56;139556.11428571428;0;-1.5415438532455843;-0.7532160718298178
2944;43041895;6;3;17618.25285714286;246655.54;105709.51714285716;0;-1.6196149048199715;0.40547546344107355
2945;43042313;10;63;21187.53052631579;402563.08;211875.3052631579;2;-0.5862840138257319;1.140064847620371
2946;43042551;29;18;13998.972620689656;1217910.618;405970.206;1;0.8653335154919183;-1.6667966779577033
2947;43043676;15;85;10612.285;382042.26;159184.275;0;-1.417205092740053;-1.8659118171009608
2948;43044270;20;4;23486.964333333333;704608.93;469739.2866666667;1;1.350593753490376;1.221766114259326
2949;43045160;15;65;20507.578933333334;615227.368;307613.684;2;0.08247875391208198;0.7071727414995084
2950;43046353;18;34;16183.555871428573;566424.4555;291304.0056857143;0;-0.16820589011949438;-0.5655619530290532
2951;43046647;21;58;13925.151636363636;612706.672;292428.18436363636;0;-0.15858927834185688;-1.2963909712576334
2952;43046809;25;36;18178.387966101698;1072524.8900000001;454459.69915254245;1;1.155952518286826;-0.40004051399315077
2953;43049004;16;51;13436.216153846153;349341.62;214979.45846153845;0;-0.8650380739033215;-1.1800838960421611
2954;43050134;27;63;17948.384444444444;646141.84;484606.38;1;1.3956439357102215;-0.5591850904736239
2955;43050914;27;3;16050.526749999999;642021.07;433364.22225;1;1.0193493714951154;-1.0446526401504401
2956;43051708;20;17;23019.353460465118;989832.1988;460387.06920930237;1;1.2706224171441625;1.1009975689848883
2957;43053899;10;79;11114.401005;222288.0201;111144.01005;0;-1.916837627456275;-1.4970310136712652
2958;43054200;24;3;17755.52412903226;550421.248;426132.5790967742;1;0.9344012521191627;-0.4585005317265089
2959;43055898;17;22;13713.5109375;438832.35;233129.68593749998;0;-0.6966680799161622;-1.1566563864056914
2960;43056483;21;16;19870.177733333334;894157.998;417273.73240000004;1;0.8812807695686946;0.23691685460504383
2961;43058111;28;22;19150.02808245614;1091551.6007;536200.7863087719;1;1.7803280741087586;-0.3023053571070018
2962;43062392;8;46;11332.606;169989.09;90660.848;0;-2.120006422993382;-1.3444260533348944
2963;43062530;12;4;22564.614736842104;428727.68;270775.37684210524;2;-0.08493813361682472;1.3971736827394776
2964;43063977;13;1;22357.950066666664;670738.502;290653.35086666665;2;0.04507373890428414;1.2915860887915371
2965;43064128;18;64;16223.1796875;519141.75;292017.234375;0;-0.16173790531774257;-0.555300463673173
2966;43064246;15;24;15492.978608695654;356338.50800000003;232394.67913043482;0;-0.677510303001398;-0.5967794957769448
2967;43065145;6;21;17743.102857142858;124201.72;106458.61714285714;2;-1.605067793812702;0.4383367640496103
2968;43065455;14;66;19696.81936;492420.484;275755.47104000003;2;-0.18895513018724977;0.5470408009229895
2969;43065709;21;2;15465.729571428572;541300.535;324780.321;0;0.1108798249077462;-0.8990537408305908
2970;43065820;12;51;18016.079999999998;360321.6;216192.95999999996;2;-0.7211678086957978;0.2095989745627826
2971;43066279;16;11;20197.620370731707;828102.4352;323161.9259317073;2;0.18601161402745156;0.5757063902284629
2972;43066735;35;11;22828.87122580645;1415390.016;799010.4929032258;1;3.6493352924918248;0.2748659661271119
2973;43066746;8;16;16750.702222222222;150756.32;134005.61777777778;0;-1.446520521050595;0.07782784468686711
2974;43068776;28;23;20963.579130434784;1928649.28;586980.215652174;1;2.146967345802009;0.1609569467942335
2975;43069704;7;17;14043.253399999998;140432.53399999999;98302.77379999998;0;-1.9096133742920982;-0.5841830179093509
2976;43070076;13;34;17357.1996875;555430.39;225643.5959375;0;-0.6738787186810785;-0.012293163862834045
2977;43070421;8;17;20658.274166666666;247899.29;165266.19333333333;2;-0.9607973984865013;1.103568105074336
2978;43070524;9;17;17094.444;239322.216;153849.99599999998;0;-1.26536485867082;0.1182875898040954
2979;43071463;23;10;23670.03814814815;639091.03;544410.8774074074;1;1.8739855386463735;1.112770548686747
2980;43072158;21;3;11931.232962962962;322143.29;250555.8922222222;0;-0.5073541571866722;-1.8106513052227515
2981;43072165;14;17;11363.870892857143;636376.77;159094.1925;0;-1.4194156977927233;-1.6227250690002066
2982;43073002;6;86;19203.728;192037.28;115222.36799999999;2;-1.434880560387373;0.8227824340201032
2983;43073285;18;6;23026.872;483564.312;414483.696;2;0.9488612957717888;1.2066705721188196
2984;43074050;5;50;16571.43;82857.15;82857.15;0;-1.877978584362868;0.17953333051172676
2985;43074825;18;10;14111.388207272728;776126.3514;254004.9877309091;0;-0.5064557178059872;-1.1021969502994928
2986;43075860;25;43;23071.780988372095;992086.5825;576794.5247093023;1;2.0880802001029544;0.8551306342463886
2987;43076123;6;42;15523.281666666668;186279.38;93139.69;0;-1.8637140515151218;-0.14593405242967583
2988;43076511;6;37;12600.376923076923;163804.9;75602.26153846153;0;-2.2042812903511315;-0.9152608560277677
2989;43076822;13;0;17504.01111111111;315072.2;227552.14444444445;2;-0.6527717995581923;0.025985965224804702
2990;43077899;35;9;7649.0432967032975;696062.9400000001;267716.5153846154;0;0.1667987625370641;-3.565256067997689
2991;43078445;13;34;11968.715142857143;418905.03;155593.29685714285;0;-1.4485752966529049;-1.4172689511524563
2992;43079598;11;10;16114.631744680852;757387.692;177260.94919148937;0;-1.1217472277234046;-0.2374221855600971
2993;43081162;7;2;20840.373333333333;187563.36;145882.61333333334;2;-1.0911729749629335;1.2024634886598529
2994;43081726;13;51;23581.38714285714;660278.84;306558.0328571428;2;0.2209659602582262;1.610581059470061
2995;43082027;28;10;22661.13476530612;1110395.6035;634511.7734285714;1;2.4901562305713174;0.5945888179718023
2996;43082137;9;46;16887.060769230768;219531.78999999998;151983.5469230769;0;-1.2919506060804233;0.06392251520715249
2997;43083467;8;24;23051.305454545454;253564.36;184410.44363636363;2;-0.6633363034464929;1.7317404256976312
2998;43084039;14;1;18930.647;454335.528;265029.058;2;-0.30208974042593134;0.34754183080917267
2999;43085291;12;4;13457.727083333333;322985.45;161492.725;0;-1.3587708089709156;-0.9805391573788308
3000;43086980;17;64;10619.341688679246;562825.1095;180528.80870754717;0;-1.1896979744384297;-1.9590535566155396
3001;43087122;10;64;22773.947272727273;501026.84;227739.47272727272;2;-0.37673518094364616;1.5553809643637004
3002;43087663;37;17;17614.852000000003;1074505.972;651749.5240000001;1;2.7340488278505526;-1.1440648815572378
3003;43087685;10;1;18890.787619047616;396706.54;188907.87619047618;2;-0.8896594016214812;0.538788828842776
3004;43090722;7;72;18678.843333333334;168109.59;130751.90333333334;2;-1.351442544091222;0.6342978447956522
3005;43090777;19;10;15021.675853658535;615888.71;285411.84121951216;0;-0.22750725024431398;-0.9154986881301639
3006;43091300;15;1;20460.357391304347;470588.22;306905.3608695652;2;0.07532208082364344;0.6948936701099474
3007;43091991;24;38;15309.473697058824;520522.1057;367427.36872941174;1;0.477983377042361;-1.0867833273231706
3008;43092407;27;22;17376.140909090907;955687.75;469155.8045454545;1;1.2821833046043658;-0.7055636454831453
3009;43092465;25;1;20094.936975609755;1647784.832;502373.4243902439;1;1.5210301601580836;0.09156051007612595
3010;43093205;4;42;14888.58;89331.48;59554.32;0;-2.1973468023344442;-0.21500250941810384
3011;43094131;15;51;21422.32590909091;471291.17;321334.8886363636;2;0.2211134698244986;0.945035440091971
3012;43095207;21;42;12248.189736842105;465431.20999999996;257211.98447368422;0;-0.4519138865699834;-1.7289035897506873
3013;43096513;8;17;16009.939363636362;176109.33299999998;128079.5149090909;0;-1.5385996059317777;-0.11662290331062225
3014;43098569;23;22;17214.08810810811;636921.26;395924.02648648655;1;0.6944793357816689;-0.547756725146788
3015;43101044;28;24;21010.810013333332;1575810.751;588302.6803733333;1;2.156515848187235;0.17302183333341214
3016;43102610;25;16;16753.44923076923;653384.52;418836.23076923075;1;0.8845202351960226;-0.7655419115834095
3017;43102793;19;10;18839.304611578948;1789733.9381;357946.78762;2;0.41052521790486457;0.07181637890627297
3018;43103030;15;42;16371.082962962962;442019.24;245566.24444444443;0;-0.5444289691227204;-0.3684450198101522
3019;43103290;24;20;20260.89269230769;1053566.42;486261.42461538455;1;1.4018875234516133;0.1850184834005572
3020;43104632;11;71;18235.580258064518;565302.988;200591.3828387097;2;-0.8333351972473358;0.31708347377658563
3021;43104855;11;20;17258.890869565217;396954.49;189847.7995652174;0;-0.9661479307502907;0.061735552825438154
3022;43105280;16;17;21788.834296296296;588298.526;348621.34874074074;2;0.4333633247444489;0.9889101958680784
3023;43105597;20;10;18452.955284313724;941100.7195;369059.1056862745;1;0.48967187552009045;-0.07835324784923564
3024;43105705;10;49;23420.60769230769;304467.89999999997;234206.0769230769;2;-0.2913181954632314;1.7246734878568242
3025;43107222;11;16;18044.34909090909;198487.84;198487.84;2;-0.8593393028923221;0.26708755744004337
3026;43107630;24;15;19756.100714285712;829756.23;474146.4171428571;1;1.3076964638753288;0.055359621505978986
3027;43108566;25;10;17311.294210526317;986743.77;432782.3552631579;1;0.9907824433258902;-0.6224528687465241
3028;43109121;9;1;17731.106666666667;212773.28;159579.96;2;-1.1837471079089015;0.285187359076844
3029;43109383;26;21;16373.530301369863;1195267.712;425711.78783561644;1;0.9477714925016584;-0.91251071772653
3030;43109816;18;46;16296.944358974359;635580.83;293344.99846153846;0;-0.14969694557922783;-0.5361974224665998
3031;43111059;15;20;20229.34148387097;627109.586;303440.1222580645;2;0.04031040486619987;0.6348223404240728
3032;43111074;24;16;21517.95184126984;1355630.966;516430.84419047623;1;1.6364469822900274;0.5079017020033361
3033;43111674;32;3;13843.528142857143;775237.576;442992.9005714286;1;1.2106160786608087;-1.8523267650368933
3034;43111927;17;11;17905.982944444444;644615.3859999999;304401.71005555557;2;-0.0286328610414487;-0.06944123945200734
3035;43111940;8;51;16474.12083333333;197689.44999999998;131792.96666666665;0;-1.4809004320961805;0.005225044305784367
3036;43113049;12;18;13042.555479166665;313021.3315;156510.66575;0;-1.4168432455033808;-1.0889361083063263
3037;43114001;16;88;17833.476153846153;463670.38;285335.61846153846;2;-0.18149089901198776;-0.03821067761732521
3038;43114223;22;66;13056.533421052633;496148.27;287243.7352631579;0;-0.18781579328882944;-1.5687682819673434
3039;43114511;30;18;23495.939122807016;1339268.53;704878.1736842105;1;2.9856249762839755;0.703773129229945
3040;43115344;31;2;13982.852260204081;1370319.5215;433468.4200663265;1;1.114638852673247;-1.7682587803113563
3041;43115905;6;34;14526.2101;363155.2525;87157.26060000001;0;-1.9798895482110974;-0.4083695228378331
3042;43116327;7;4;22917.489999999998;229174.9;160422.43;2;-0.8410676052190392;1.7484407956126735
3043;43116855;22;15;13038.487451923078;678001.3475;286846.7239423077;0;-0.1910425473248024;-1.573416230785671
3044;43117205;19;18;15121.09909090909;332664.18;287300.8827272727;0;-0.21089084842086686;-0.8897858526567418
3045;43117745;15;49;14304.667692307692;371921.36;214570.01538461537;0;-0.8576050731126995;-0.9057773376171259
3046;43118615;29;18;19686.098023076924;767757.8229;570896.8426692308;1;2.0372207248718457;-0.21605605598750477
3047;43119318;23;8;18117.066666666666;489160.8;416692.5333333333;1;0.859454096160552;-0.3155026781244423
3048;43119796;11;87;15436.68810526316;293297.074;169803.56915789476;0;-1.2139357463786062;-0.4146653305003227
3049;43141367;23;79;21479.707075;687350.6264;494033.262725;1;1.4738106501973414;0.5493980840409359
3050;43141876;28;18;19987.484736842103;1139286.63;559649.5726315789;1;1.949633756560302;-0.08838135449308138
3051;43144082;4;22;16596.65;66386.6;66386.6;0;-2.011627730859421;0.2357773751350864
3052;43144853;22;1;17939.70626285714;627889.7191999999;394673.5377828571;1;0.6853319751976154;-0.3110504350170392
3053;43147444;22;3;16500.03085625;792001.4811;363000.6788375;1;0.42790726193284484;-0.6818555470548339
3054;43148184;2;16;20717.6472;103588.236;41435.2944;2;-1.8686167382331353;1.4254591667163177
3055;43148421;13;22;13834.461616666666;498040.61819999997;179848.00101666665;0;-1.180338949930853;-0.9308003347527949
3056;43150570;32;17;15589.574493617023;732710.0012;498866.38379574474;1;1.5907988000602988;-1.4087721423355921
3057;43150894;20;14;16761.386000000002;502841.58;335227.72000000003;0;0.2003777978203608;-0.5152300904351071
3058;43151337;27;4;19667.041580246914;1593030.368;531010.1226666666;1;1.7364078084943113;-0.11955662365286032
3059;43151693;16;46;15983.20590909091;351630.53;255731.29454545456;0;-0.4691125085115269;-0.5186858006108209
3060;43151737;51;9;15228.56548828125;1949256.3825;776656.8399023438;1;4.004296130479099;-2.4336549310535154
3061;43152154;2;74;22033.600000000002;66100.8;44067.200000000004;2;-1.7357791747122184;1.7736831930496926
3062;43152759;21;6;15275.102055555555;549903.674;320777.1431666667;0;0.07753634738037535;-0.9482193217961387
3063;43153195;28;24;18772.39451351351;1389157.194;525627.0463783783;1;1.7039832164118283;-0.3987699134114953
3064;43153345;34;2;19352.052363529412;1644924.4509;657969.78036;1;2.70447122820898;-0.5541142805695904
3065;43154429;15;59;16172.055771428571;452817.5616;242580.83657142858;0;-0.5745925869191775;-0.4201982872450538
3066;43155594;8;85;14988.131265957445;704442.1695;119905.05012765956;0;-1.6656134720671183;-0.3848482153664469
3067;43156168;14;37;14079.65109090909;774380.8099999999;197115.11527272727;0;-1.0183979239323662;-0.9155795481583155
3068;43156414;6;38;15167.2617;303345.234;91003.57019999999;0;-1.9051963260518026;-0.23964073362530874
3069;43156901;6;24;13718.55476923077;178341.212;82311.32861538461;0;-2.0739948886381163;-0.6209494556571779
3070;43159715;16;24;16590.214;331804.28;265443.424;0;-0.37475405218256513;-0.36105894152669166
3071;43162783;45;8;15641.674693069308;1579809.144;703875.3611881188;1;3.328174225986617;-2.035919269674119
3072;43163664;21;11;14515.559826086956;667715.752;304826.75634782604;0;-0.05531844613351536;-1.1441161985333186
3073;43163923;13;53;20362.6436;509066.09;264714.3668;2;-0.2417893074541742;0.7713364247786522
3074;43164626;24;8;23207.29862857143;812255.452;556975.1670857143;1;1.9516686395581246;0.9418206058755548
3075;43165536;16;7;10447.0507109375;668611.2455;167152.811375;0;-1.329699156892049;-1.956305444164948
3076;43165553;5;3;13652.782500000001;109222.26000000001;68263.9125;0;-2.2066869851438304;-0.5897026104914859
3077;43165837;16;4;13996.803142857143;489888.11;223948.8502857143;0;-0.7778957051056381;-1.0345115920735382
3078;43166208;16;21;21510.67692307692;559277.6;344170.8307692307;2;0.39012419705145396;0.9166787483333391
3079;43166438;17;16;19033.351846153844;494867.148;323566.98138461536;2;0.15100390928367372;0.22291433122628268
3080;43166897;17;18;19351.62644859813;2070624.03;328977.6496261682;2;0.2017182952960185;0.3054510704328696
3081;43166909;8;58;11140.515192307694;289653.395;89124.12153846155;0;-2.143883896845353;-1.3948500193940423
3082;43166993;22;21;21918.332181818183;964406.616;482203.308;1;1.3967399993091323;0.7136908524052599
3083;43167469;9;59;22228.78946875;355660.6315;200059.10521875002;2;-0.6071611493375314;1.4642453771320108
3084;43167489;20;25;14048.86787878788;463612.64;280977.3575757576;0;-0.26352009592640785;-1.2157845183507736
3085;43169062;2;3;17676.858;176768.58;35353.716;0;-2.175566218874628;0.6208133933610427
3086;43169425;13;4;14962.162105263158;284281.08;194508.10736842104;0;-1.0182106739276484;-0.6367674079314819
3087;43181030;13;57;11162.56;245576.32;145113.28;0;-1.564475347086697;-1.6274631991139419
3088;43181059;10;21;16866.8;236135.19999999998;168668.0;0;-1.1570067076169581;0.008918805609044511
3089;43181793;10;36;16000.010666666667;240000.16;160000.10666666666;0;-1.2715003887795553;-0.2180023869268067
3090;43183472;8;3;19148.970833333333;229787.65;153191.76666666666;2;-1.1484084107431904;0.7073749661768985
3091;43185691;9;84;17076.982307692306;222000.77;153692.84076923074;0;-1.2676033817149188;0.11371004415888852
