cliente;frecuencia;recencia;ticket_promedio;ticket;referencias_unicas;margen_promeido;margen;avg_descuento;cl_value;linea_favorita;marca_favorita
39171911;28;18;117397.74037333333;10565796.6336;17;70432.26411666667;6338903.770500001;0.023;3287136.7304533334;MANGANESO;TRONEX
39430271;9;5;124550.82900000001;1494609.948;2;61926.91545833333;743122.9855;0.0025;1120957.4610000001;MANGANESO;TRONEX
39840620;9;51;312528.18904411764;21251916.855;20;182288.71212941178;12395632.424800001;0.1;2812753.7013970586;OTROS;TRONEX
41107656;16;19;119147.6512875;2859543.6309;9;56451.788029166666;1354842.9127;0.030833333333333334;1906362.4206;MANGANESO;TRONEX
41116345;9;59;165651.0753038674;29982844.63;38;98897.27345469613;17900406.4953;0.02878453038674033;1490859.6777348067;OTROS;TRONEX
41751615;8;60;129777.91723076922;1687112.9239999999;7;77773.21326153846;1011051.7724;0.08461538461538462;1038223.3378461538;ALKALINAS;TRONEX
42939547;12;65;201422.2446952381;4229867.1386;7;98146.21697619048;2061070.5565000002;0.02;2417066.9363428573;MANGANESO;TRONEX
42939881;9;15;247562.00088695655;5693926.020400001;6;164027.10923913046;3772623.5125;0.027391304347826086;2228058.007982609;OTROS;TRONEX
43011075;4;44;160003.62333333332;1920043.48;8;115279.56184166665;1383354.7421;0.0075;640014.4933333333;ALKALINAS;TRONEX
43023073;26;17;381126.231984375;12196039.4235;4;210441.77341875;6734136.7494;0.008125;9909282.03159375;ENCENDEDORES;CP
43061308;33;10;348226.51634645666;44224767.576;10;163501.40486377952;20764678.4177;0.09921259842519686;11491475.03943307;MANGANESO;TRONEX
43097587;34;12;149037.68484375;9538411.83;13;74524.476128125;4769566.4722;0.0028125;5067281.2846875;ENCENDEDORES;SL
43116593;12;26;176537.84399999998;3177681.192;7;80829.97191666666;1454939.4945;0.1;2118454.1279999996;MANGANESO;TRONEX
43180997;18;15;150312.13077647059;5110612.4464;9;86740.38180588235;2949172.9814;0.024705882352941175;2705618.3539764704;MANGANESO;TRONEX
43257788;15;12;130223.30072258065;4036922.3224;3;64753.1779;2007348.5149;0.04064516129032258;1953349.5108387098;MANGANESO;TRONEX
43262494;23;57;238583.78714285715;10020519.06;2;118694.3351595238;4985162.0767;0.05;5487427.104285714;MANGANESO;TRONEX
43415285;25;18;136993.6864638889;24658863.563500002;35;84022.72893222222;15124091.2078;0.031055555555555555;3424842.1615972226;OTROS;TRONEX
43433051;6;42;437416.763;2624500.5779999997;2;238780.32885000002;1432681.9731;0.01;2624500.5779999997;ENCENDEDORES;CP
43450852;43;9;184970.30451538463;24046139.587;15;93081.15280384615;12100549.8645;0.06615384615384615;7953723.094161539;MANGANESO;TRONEX
43460921;14;22;550461.5994444444;9908308.79;3;292085.33058888884;5257535.950599999;0.057499999999999996;7706462.392222222;MANGANESO;TRONEX
43463956;12;43;224880.9442105263;4272737.9399999995;3;107222.69337368419;2037231.1740999997;0.13157894736842105;2698571.3305263156;MANGANESO;TRONEX
43485369;21;43;142251.01637974684;11237830.294;15;83721.31117974684;6613983.5832;0.007088607594936708;2987271.3439746834;MANGANESO;TRONEX
43519996;17;43;438066.5452307692;17084595.264;3;208163.41513846154;8118373.1904;0.12;7447131.268923077;MANGANESO;TRONEX
43645197;14;71;164691.15688000002;4117278.9220000003;11;82714.52756;2067863.189;0.0024;2305676.19632;MANGANESO;TRONEX
43653647;17;31;241816.94740769232;12574481.2652;8;148579.23162884617;7726120.0447;0.0023076923076923075;4110888.1059307694;MANGANESO;TRONEX
43655170;24;25;340900.2387090909;37499026.258;19;171264.07779727274;18839048.5577;0.08090909090909092;8181605.729018182;MANGANESO;TRONEX
43713456;16;3;555860.375116279;23901996.13;13;288885.4694697675;12422075.1872;0.0009302325581395349;8893766.001860464;MANGANESO;TRONEX
43723673;9;51;292631.33090909093;3218944.64;3;142421.28436363637;1566634.128;0.013636363636363636;2633681.9781818185;MANGANESO;TRONEX
43755078;27;18;164256.19253731344;11005164.9;7;104286.16821492538;6987173.2704;0.0;4434917.198507463;MANGANESO;TRONEX
