cliente;frecuencia;recencia;ticket_promedio;ticket;referencias_unicas;margen_promeido;margen;avg_descuento;cl_value;linea_favorita;marca_favorita
3407652;16;32;24919.194133333334;747575.824;15;11906.932673333333;357207.9802;0.015000000000000001;398707.10613333335;MANGANESO;TRONEX
3407985;27;4;30260.09429714286;2118206.6008;11;18687.80188;1308146.1316;0.00042857142857142855;817022.5460228572;ALKALINAS;TRONEX
3409957;24;3;33094.987568627446;1687844.366;12;16599.86982745098;846593.3612;0.009019607843137253;794279.7016470587;MANGANESO;TRONEX
3409975;17;12;26259.248484848482;866555.2;8;14389.718563636365;474860.7126;0.0;446407.2242424242;MANGANESO;TRONEX
3409998;4;11;26193.057458333333;314316.6895;11;10654.364741666666;127852.3769;0.004166666666666667;104772.22983333333;TERCEROS;TRONEX
3411140;5;11;24607.36909090909;270681.06;8;14005.311881818181;154058.4307;0.0;123036.84545454546;BOMBILLAS;SB
3411696;29;1;27453.820211764705;2333574.718;23;13381.320912941179;1137412.2776000001;0.0025882352941176473;796160.7861411765;MANGANESO;TRONEX
3412129;16;8;25478.765057142857;713405.4216;7;12997.34625;363925.695;0.0010714285714285715;407660.2409142857;MANGANESO;TRONEX
3412508;16;31;27429.91222222222;987476.84;8;15325.81348611111;551729.2855;0.0;438878.59555555554;MANGANESO;TRONEX
3412547;20;31;27912.04904761905;1172306.06;18;15759.820892857144;661912.4775;0.0;558240.980952381;MANGANESO;TRONEX
3419100;11;32;23951.45590909091;526932.03;10;13139.436127272727;289067.5948;0.0;263466.015;MANGANESO;TRONEX
3428351;32;18;32017.213189655173;3713996.73;18;19122.219050862066;2218177.4099;0.0;1024550.8220689655;MANGANESO;TRONEX
3428969;24;32;23889.744166666667;1146707.72;5;12225.494164583333;586823.7199;0.0;573353.86;MANGANESO;TRONEX
3430741;18;24;23923.31494117647;813392.708;9;12623.338211764707;429193.4992;0.0008823529411764705;430619.6689411765;MANGANESO;TRONEX
3434131;26;18;34260.86321772152;2706608.1942;15;18567.292993670886;1466816.1465;0.00949367088607595;890782.4436607595;MANGANESO;TRONEX
3434977;20;11;26232.6003125;839443.21;9;15130.156659375;484165.0131;0.0;524652.00625;MANGANESO;TRONEX
